6,Population ('000) (2)   ,All Causes   ,"Communicable, maternal, perinatal and nutritional conditions   ",A. Infectious and parasitic diseases  , 1. Tuberculosis , 2. STDs excluding HIV ,  a. Syphilis,  b. Chlamydia,  c. Gonorrhoea,  d. Trichomoniasis,  e. Genital herpes,  f. Other STDs, 3. HIV/AIDS , 4. Diarrhoeal diseases , 5. Childhood-cluster diseases ,  a. Whooping cough,  b. Diphtheria,  c. Measles,  d. Tetanus, 6. Meningitis , 7. Encephalitis , 8. Hepatitis ,  a. Acute hepatitis A,  b. Acute hepatitis B,  c. Acute hepatitis C,  d. Acute hepatitis E, 9. Parasitic and vector diseases ,  a. Malaria,  b. African Trypanosomiasis,  c. Chagas disease,  d. Schistosomiasis,  e. Leishmaniasis,  f. lymphatic filariasis,  g. Onchocerciasis,  h. Cysticercosis,  i. Echinococcosis,  j. Dengue,  k. Trachoma,  l. Yellow fever,  m. Rabies, 10. Intestinal nematode infections ,  a. Ascariasis,  b. Trichuriasis,  c. Hookworm disease,  d. Food-bourne trematodes, 11. Leprosy , 12. Other infectious diseases ,B. Respiratory Infectious   , 1. Lower respiratory infections , 2. Upper respiratory infections , 3. Otitis media ,C. Maternal conditions  ,D. Neonatal conditions  , 1. Preterm birth complications , 2. Birth asphyxia and birth trauma , 3. Neonatal sepsis and infections , 4. Other neonatal conditions ,E. Nutritional deficiencies  , 1. Protein-energy malnutrition , 2. Iodine deficiency , 3. Vitamin A deficiency , 4. Iron-deficiency anaemia , 5. Other nutritional deficiencies ,Noncommunicable diseases   ,A. Malignant neoplasms  , 1. Mouth and oropharynx cancers ,  a. Lip and oral cavity,  b. Nasopharynx,  c. Other pharynx, 2. Oesophagus cancer , 3. Stomach cancer , 4. Colon and rectum cancers , 5. Liver cancer ,  a. Liver cancer secondary to hepatitis B,  b. Liver cancer secondary to hepatitis C,  c. Liver cancer secondary to alcohol use,  d. Other liver cancer, 6. Pancreas cancer ," 7. Trachea, bronchus, lung cancers ", 8. Melanoma and other skin cancers ,  a. Malignant skin melanoma,  b. Non-melanoma skin cancer, 9. Breast cancer , 10. Cervix uteri cancer , 11. Corpus uteri cancer , 12. Ovary cancer , 13. Prostate cancer , 14. Testicular cancer , 15. Kidney cancer , 16. Bladder cancer , 17. Brain and nervous system cancers , 18. Gallbladder and biliary tract cancer , 19. Larynx cancer , 20. Thyroid cancer , 21. Mesothelioma ," 22. Lymphomas, multiple myeloma ",  a. Hodgkin lymphoma,  b. Non-Hodgkin lymphoma,  c. Multiple myeloma, 23. Leukaemia , 24. Other malignant neoplasms ,B. Other neoplasms  ,C. Diabetes mellitus  ,"D. Endocrine, blood, immune disorders  ", 1. Thalassaemias , 2. Sickle cell disorders and trait , 3. Other haemoglobinopathies and haemolytic anaemias ," 4. Other endocrine, blood and immune disorders ",E. Mental and substance use disorders  , 1. Depressive disorders ,  a. Major depressive disorder,  b. Dysthymia, 2. Bipolar disorder , 3. Schizophrenia , 4. Alcohol use disorders , 5. Drug use disorders ,  a. Opioid use disorders,  b. Cocaine use disorders,  c. Amphetamine use disorders,  d. Cannabis use disorders,  e. Other drug use disorders, 6. Anxiety disorders , 7. Eating disorders , 8. Autism and Asperger syndrome , 9. Childhood behavioural disorders ,  a. Attention deficit/hyperactivity syndrome,  b. Conduct disorder, 10. Idiopathic intellectual disability , 11. Other mental and behavioural disorders ,F. Neurological conditions  , 1. Alzheimer disease and other dementias , 2. Parkinson disease , 3. Epilepsy , 4. Multiple sclerosis , 5. Migraine , 6. Non-migraine headache , 7. Other neurological conditions ,G. Sense organ diseases  ,H. Cardiovascular diseases  , 1. Rheumatic heart disease , 2. Hypertensive heart disease , 3. Ischaemic heart disease , 4. Stroke ,  a. Ischaemic stroke,  b. Haemorrhagic stroke," 5. Cardiomyopathy, myocarditis, endocarditis ", 6. Other circulatory diseases ,I. Respiratory diseases  , 1. Chronic obstructive pulmonary disease , 2. Asthma , 3. Other respiratory diseases ,J. Digestive diseases  , 1. Peptic ulcer disease , 2. Cirrhosis of the liver ,  a. Cirrhosis due to hepatitis B,  b. Cirrhosis due to hepatitis C,  c. Cirrhosis due to alcohol use,  d. Other liver cirrhosis, 3. Appendicitis , 4. Gastritis and duodenitis , 5. Paralytic ileus and intestinal obstruction , 6. Inflammatory bowel disease , 7. Gallbladder and biliary diseases , 8. Pancreatitis , 9. Other digestive diseases ,K. Genitourinary diseases  , 1. Kidney diseases ,  a. Acute glomerulonephritis,  b. Chronic kidney disease due to diabetes,  c. Other chronic kidney disease, 2. Benign prostatic hyperplasia , 3. Urolithiasis , 4. Other urinary diseases , 5. Infertility , 6. Gynecological diseases ,L. Skin diseases  ,M. Musculoskeletal diseases  , 1. Rheumatoid arthritis , 2. Osteoarthritis , 3. Gout , 4. Back and neck pain , 5. Other musculoskeletal disorders ,N. Congenital anomalies  , 1. Neural tube defects , 2. Cleft lip and cleft palate , 3. Down syndrome , 4. Congenital heart anomalies , 5. Other chromosomal anomalies , 6. Other congenital anomalies ,O. Oral conditions  ,P. Sudden infant death syndrome  ,Injuries   ,A. Unintentional injuries  , 1. Road injury , 2. Poisonings , 3. Falls ," 4. Fire, heat and hot substances ", 5. Drowning , 6. Exposure to mechanical forces , 7. Natural disasters , 8. Other unintentional injuries ,B. Intentional injuries  , 1. Self-harm , 2. Interpersonal violence , 3. Collective violence and legal intervention 
Bahamas,298,761.2118,151.6252,103.9791,3.18901,0.5169646,0.3664502,0.0284937,0.0833393,.,.,0.0386814,95.49614,1.372985,0.0262118,0.0003538,0.0014974,0.0002561,0.0241045,1.588309,0.5138408,0.2657771,0.005005,0.1988248,0.0124431,0.0495043,0.0549704,.,.,.,.,.,.,.,0.0214885,.,0.0334819,.,.,.,0.001866,0.001866,.,.,.,.,0.9530147,33.28418,33.25863,0.0117817,0.0137658,1.693561,10.61853,5.15653,3.087268,1.647668,0.7270606,2.049885,1.526154,0.0147379,.,0.0106551,0.4983385,541.2256,132.9361,4.027672,2.180435,0.4490201,1.398217,3.936301,10.46324,14.69329,7.32191,2.405751,1.382897,2.457473,1.075789,3.430395,11.29499,2.096473,1.008916,1.087557,16.13874,6.967561,1.777779,2.929782,23.3264,0.0300426,1.452476,1.458194,2.351422,1.776476,2.471901,0.4616254,0.2666467,6.962264,0.374071,3.413716,3.174477,2.365123,4.935403,0.6022465,43.58844,10.98038,0.0168524,1.114642,0.9820653,8.866825,3.900909,.,.,.,.,.,3.068132,0.8207732,0.4442386,0.0292377,0.0232405,.,0.3240564,.,0.0120036,.,.,.,.,.,.,23.56661,18.94832,1.776695,1.42557,0.2187074,.,.,1.197322,.,239.7853,2.168326,43.65771,109.0551,56.51203,26.86375,29.64829,9.436275,18.95588,14.03232,8.852499,2.316637,2.863183,28.68589,2.6348,15.65252,4.170364,2.096853,6.876233,2.50907,0.5589388,0.462907,2.32761,0.3918751,1.319191,1.589905,3.748144,27.91167,23.39526,0.017654,8.29684,15.08077,.,0.0500095,4.365217,.,0.1011758,6.47761,2.756411,0.2990605,.,.,.,2.457351,5.867326,0.288255,0.0012515,0.3402865,2.889096,0.4234896,1.924947,.,0.1342981,68.361,41.81412,20.06691,0.2757562,3.093046,3.352846,5.571462,1.095951,.,8.358149,26.54688,2.155888,24.39099,.
Bahrain,665,804.2425,43.85908,17.57952,5.920308,0.2232846,0.1862222,0.005581,0.0214619,.,.,0.0100196,2.053714,2.602843,0.0196872,0.0043993,0.0011287,0.0006054,0.0135538,0.9324564,0.7123712,3.512998,0.0511632,2.990236,0.0852992,0.3863002,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0114158,1.590441,16.91812,16.9009,0.0080673,0.0091469,0.5003031,6.801029,4.066128,1.469012,0.3267812,0.9391084,2.060108,1.43129,0.0173508,.,0.010228,0.6012389,703.6576,91.65527,3.09509,1.683398,0.5998552,0.811836,2.817727,6.246356,5.558637,4.187738,1.746475,1.181979,0.826332,0.4329522,2.701478,20.73398,0.790831,0.4390694,0.3517616,6.091401,1.965997,1.41221,1.952887,4.548862,0.0654579,2.163939,3.917976,2.090299,1.145652,2.568218,1.422115,0.4377366,4.563605,1.20896,1.902877,1.451767,4.203967,6.973113,0.9766143,95.67204,15.86136,0.076238,4.994804,3.727163,7.063158,1.991975,.,.,.,.,.,0.8119155,1.170943,0.8633452,0.0112336,0.0053094,.,0.2910545,.,0.0091165,.,.,.,.,.,.,41.72025,35.91093,2.560151,1.991126,0.112095,.,.,1.14595,.,316.7226,2.196849,7.489209,239.4685,44.95397,24.80827,20.1457,8.351786,14.26226,44.37768,32.25601,8.558753,3.562919,36.41325,5.703089,14.74051,5.879604,3.98061,1.389237,3.491056,1.348966,0.5853542,2.746277,0.3802057,2.429311,1.626582,6.852955,44.04486,34.27669,0.0125796,13.52112,20.74299,.,0.1564554,9.598072,.,0.0136422,2.858722,1.980844,0.4628426,.,.,.,1.518002,9.239888,0.7674757,0.0020758,0.3515889,3.129934,0.7172504,4.271564,.,0.142264,56.72585,48.449,16.58034,0.5264862,3.080963,1.528873,1.594836,1.204784,.,23.93271,8.276858,7.34261,0.9342478,.
Bangladesh,131581,1018.507,380.0053,232.195,112.7427,4.239317,3.645157,0.111344,0.3399388,.,.,0.1428768,0.0586473,79.40889,10.22458,0.2102444,0.0108598,7.27735,2.726121,3.848548,2.382429,3.961978,0.0921398,2.835927,0.0684467,0.9654645,4.1421,0.1134237,.,.,.,1.308711,.,.,0.3828369,0.0571437,0.8981326,.,.,1.381852,0.3032461,0.1347076,.,.,0.1685385,0.521847,10.36062,56.78113,56.66037,0.0868834,0.0338763,9.684007,68.10536,24.07379,21.42697,17.62017,4.984433,13.23983,12.51577,0.0104302,.,0.0730225,0.640607,581.5133,106.5867,16.31295,5.321733,0.3779671,10.61325,19.36309,8.254314,3.665068,2.990827,1.434724,0.8466715,0.3318738,0.3775573,0.8591542,9.268423,0.3556627,0.0995435,0.2561192,6.876626,10.49233,0.5689788,2.010722,1.113009,0.1182139,0.8157592,1.380622,0.9728246,4.928263,2.611318,0.5498299,0.1111757,2.885243,0.6505587,1.629054,0.6056302,1.891841,8.190442000000001,0.969308,25.80094,3.102595,0.2313826,0.6608836,1.119484,1.090845,1.006577,.,.,.,.,.,0.5187729,0.4858935,0.3027263,0.0300998,0.0175087,.,0.1355587,.,0.0019111,.,.,.,.,.,.,25.62596,20.05766,1.532244,3.410856,0.1192847,.,.,0.5059162,.,237.8665,10.39209,12.22809,63.98506,144.8384,78.74753,66.09091,1.623502,4.799325,97.33537,74.9074,19.91192,2.516061,51.6786,12.36146,20.70795,7.730293,3.647287,4.979301,4.351072,1.724139,1.676931,7.351369,0.7183141,1.269003,2.048151,3.821282,20.23478,15.54035,0.0781854,5.018309,10.44385,.,0.4746812,4.00016,.,0.2195957,1.969483,0.5970934,0.3890847,.,.,.,0.2080087,7.735793,0.3141266,0.0533995,0.128176,3.195907,0.1384105,3.905774,.,1.003625,56.98863,46.94104,15.92593,0.3311594,5.305837,2.096344,14.4334,1.068138,0.1412768,7.638961,10.04759,7.038211,2.762582,0.2467935
Barbados,270,758.0772,90.87309,28.02393,3.99e-07,0.2635524,0.1004644,0.0284568,0.1061812,.,.,0.02845,17.22167,0.8937011,0.2333403,.,0.0010111,.,0.2323292,1.541336,3.17819,0.3799905,0.0225052,0.0030516,.,0.3544337,1.013177,0.2211673,.,.,.,.,.,.,0.4146734,.,0.3773359,.,.,.,.,.,.,.,.,.,3.298978,39.06972,38.92139,0.1483352,.,0.5590132,17.11983,10.50414,5.097286,0.2162643,1.302138,6.100593,2.102799,0.0033127,.,3.43171,0.5627712,635.6956,173.4737,5.59557,2.546774,1.241932,1.806863,4.199711,17.59384,13.25853,5.138454,1.675642,1.198712,1.662511,0.6015889,7.048814,7.841032,.,.,.,21.76271,8.485393,5.157758,4.212863,37.79857,.,0.6142381,1.356665,4.336064,1.148392,1.474846,0.3118134,.,10.23864,0.2470988,4.066981,5.924559,4.638069,11.26169,0.8965185,71.6366,12.29489,0.0233473,0.754882,2.578844,8.937816,1.820008,.,.,.,.,.,1.274675,0.2826447,0.1843293,0.0156994,0.0138968,.,0.0687192,.,0.0178353,.,.,.,.,0.2448525,.,18.78732,7.691766,3.467672,2.042961,0.631647,.,.,4.953276,.,248.4581,1.934651,20.22673,112.6745,66.19289,34.84764,31.34526,7.571851,39.85748,30.84384,19.36538,3.775333,7.70313,34.78839,2.732869,7.200424,2.009321,1.300081,2.895726,0.9952967,0.0082263,0.0004843,2.72893,0.0035791,0.8059069,2.005282,19.30269,32.18788,25.66398,0.0071633,8.207415,17.4494,0.5875089,0.0941618,5.832026,.,0.0102105,4.183645,3.201952,.,0.7307616,.,0.1906011,2.280589,2.817513,0.0558451,0.0003727,0.0614299,1.644505,0.2164869,0.8388744,.,0.3052933,31.50849,18.64352,11.37639,0.2538741,1.009803,0.379676,2.884273,0.103949,0.1853843,2.450175,12.86496,2.066503,10.79846,.
Belarus,9934,1074.328,33.42644,11.97699,6.804882,0.1468537,0.1103947,0.006093,0.0201703,.,.,0.0101957,1.020607,0.7039567,0.0107381,0.0008402,0.0019303,8.69e-05,0.0078807,1.216874,0.6182916,0.337463,0.046567,0.2369477,0.0073753,0.046573,0.2706309,.,.,.,.,.,.,.,.,0.2632453,.,.,.,0.0073856,.,.,.,.,.,.,0.8466966,12.98778,12.95502,0.0314686,0.0012909,0.2492375,7.61313,4.747313,1.507565,0.6155015,0.7427506,0.5992997,0.3296458,0.032993,.,0.0516908,0.1849701,911.6568,152.5728,5.401483,3.34069,0.2196088,1.841184,2.886146,24.33269,18.63001,2.45372,0.4580243,0.4312538,1.47682,0.0876216,4.957248,29.90819,2.091481,1.452484,0.6389968,12.11075,3.137431,3.561091,3.819839,4.420248,0.3950223,3.914841,3.380929,3.005875,0.7436859,3.711907,0.5181892,0.3993239,3.611635,0.8087659,1.598639,1.204231,4.979702,10.20135,0.738671,5.668765,0.9045442,0.0567533,0.063374,0.353294,0.4311228,19.93231,.,.,.,.,.,12.63099,7.299327,5.892709,0.3583176,0.1378366,.,0.9104637,.,0.0019917,.,.,.,.,.,.,28.69123,22.15441,3.111783,1.884933,0.4191658,.,.,1.120938,.,609.8887,6.410009,8.285865,430.6818,151.0397,102.263,48.7767,5.635774,7.835525,48.68416,41.40538,5.929949,1.348833,26.8886,2.45459,13.79263,3.562266,2.239563,5.178933,2.811868,0.2088243,0.1161338,1.295322,0.3603218,0.9083027,4.028068,3.72441,9.083682,4.563092,0.1885417,1.14323,3.231321,.,0.4898335,4.024668,.,0.0060879,0.0552083,0.1731903,0.0843156,.,.,.,0.0888747,7.928164,0.8271254,0.0070412,0.1989972,4.468103,0.152165,2.274733,.,0.4468068,129.2447,78.50996,17.78291,5.597071,11.63837,8.803804,18.25113,3.080139,.,13.35653,50.73478,38.65372,12.08106,.
Belgium,10282,531.1274,37.52676,8.550761,0.5815597,0.0359413,0.0126188,0.0045287,0.0139939,.,.,0.0047999,0.495847,0.4431707,0.0298232,0.0243564,0.0003469,.,0.0051199,0.7110278,1.151184,1.350181,0.1513723,0.3048501,.,0.893959,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.752026,24.08623,23.97954,0.1066802,1.06e-05,0.1050921,3.736116,1.761134,0.9120154,0.2202815,0.8426846,1.048558,0.5358623,0.0003808,0.0093937,0.4017243,0.1011969,443.5198,146.2023,3.707769,1.90703,0.1175233,1.683215,4.04385,5.518317,16.82141,3.544331,0.814583,0.9329525,1.604957,0.1918385,6.744861,35.68805,2.270665,1.818728,0.4519368,15.6259,1.317071,1.786652,3.913003,8.024046,0.120437,3.382642,4.413378,4.537275,1.004695,2.094399,0.4396929,0.9754375,7.691931,0.4031686,4.583614,2.705148,5.119275,7.41719,3.52671,7.58989,5.431566,0.0182287,0.0996409,1.435587,3.878109,4.88736,.,.,.,0.0307424,0.1549898,2.613143,1.945384,1.184485,0.0312183,0.0622596,.,0.6674212,.,0.0419485,.,.,.,.,0.1011517,.,24.34944,15.51545,2.413508,1.511978,0.7902806,.,.,4.118223,0.0167293,170.4737,1.479663,2.458144,94.42082,40.22928,19.30677,20.92251,4.937609,26.94814,40.2781,31.33393,1.772561,7.171607,24.68968,2.006746,8.811311,1.793664,1.406964,4.937263,0.6734195,0.0613135,0.0636371,1.759261,0.8734037,1.242315,0.9392093,8.932487,6.79997,5.531731,0.0078264,1.361045,4.162859,0.1212757,0.0600236,1.075368,.,0.011571,1.898572,2.359088,0.44537,0.2560007,0.0239256,0.1066905,1.527101,4.168638,0.1206366,0.0012188,0.2783881,1.541059,0.5498723,1.677463,0.0039993,0.8440906,50.08084,29.89976,14.91109,0.3293387,5.849176,0.8072312,0.6251631,0.7424747,0.014873,6.620407,20.18108,18.75766,1.413603,0.0098232
Belize,247,1039.893,126.2354,25.26208,6.662703,0.4364124,0.3047271,0.0252063,0.0730357,.,.,0.0334433,5.800775,6.162315,0.2405364,0.0065585,0.007544,0.0067855,0.2196485,2.851997,0.8827695,0.6968592,0.0147434,0.5183045,0.029985,0.1338263,0.4125116,.,.,0.326922,.,.,.,.,.,.,0.0855896,.,.,.,0.1233739,0.1233739,.,.,.,0.0061513,0.9856725,68.49807,68.44075,0.0300327,0.0272853,3.22933,19.60304,11.57447,5.314415,2.365336,0.3488149,9.642896,8.305806,0.0248569,.,0.011027,1.301206,801.6509,139.7284,3.176343,1.893898,0.3631737,0.9192716,3.410991,13.07703,9.183642,13.73163,4.739167,2.792841,3.905125,2.294501,5.00419,17.56663,1.943578,0.5650885,1.378489,7.259826,10.14004,1.55547,1.475933,22.81755,0.0737394,2.09894,2.449725,2.894974,4.196273,2.840589,0.3362658,0.6117258,4.987905,0.8053437,3.089176,1.093386,4.550972,4.344395,1.992121,81.00343,9.46505,0.0125526,0.9098695,1.206115,7.336513,4.515673,.,.,.,.,.,3.740141,0.7710357,0.4683494,0.0581606,0.0243261,.,0.2201996,.,0.0044963,.,.,.,.,.,.,35.49416,28.876,2.300943,2.848443,0.1300391,.,.,1.338731,.,372.9349,4.689333,25.56605,212.2762,92.22282,44.79836,47.42446,10.84928,27.33124,43.11899,30.88131,5.04596,7.19172,47.35055,4.543478,28.13678,7.774809,4.081124,11.76447,4.51638,0.7507315,0.8350578,4.654467,0.734592,2.143694,1.289126,4.262626,51.21849,43.63224,0.0723794,14.77035,28.78951,.,0.1085108,7.459002,.,0.0187309,3.981877,1.76596,0.3567879,.,.,.,1.409173,8.766588,0.859873,0.0107228,0.4270756,3.618145,0.1986259,3.652146,.,0.3147497,112.0069,84.68887,38.69057,1.208522,5.098431,2.712288,8.25704,6.193122,7.532569,14.99633,27.31807,7.441574,19.8765,3.12e-10
Benin,6866,1508.358,731.8771,405.6523,33.10831,2.434288,2.051672,0.0768704,0.2007117,.,.,0.1050344,43.54395,156.0059,33.47196,0.6567548,0.0819379,28.80344,3.929824,37.05283,1.488273,6.856239,0.0995683,5.380134,0.146963,1.229574,71.39506,47.38938,.,.,18.78269,.,.,.,2.234494,0.0181013,0.0109992,.,1.944426,1.014966,0.7628944,0.7628944,.,.,.,2.374319,17.15825,185.6138,185.3728,0.2255643,0.0154394,27.73609,78.76733,31.72808,25.237,17.87768,3.924561,34.10757,31.6944,0.1815997,.,0.0870131,2.144565,656.2762,64.65089,1.473911,0.8627897,0.3039647,0.3071563,0.4587928,2.393762,3.347062,12.02279,6.035222,1.610828,3.137066,1.239678,1.635279,0.8099376,0.9643438,0.5803701,0.3839737,9.654935,7.306122,0.7555153,2.186727,6.327955,0.2066658,0.570219,0.9851396,0.4204264,0.6080256,0.4546502,0.5890045,0.1036877,2.418512,0.3952945,1.749128,0.2740901,1.003059,7.954364,2.334031,26.20811,23.84514,0.0138966,18.35201,2.532829,2.946401,3.280795,.,.,.,.,.,2.30076,0.9760941,0.8837522,0.016944,0.0090938,.,0.0663041,.,0.0039408,.,.,.,.,.,.,33.64237,27.7027,1.662105,3.471858,0.1034693,.,.,0.7022401,.,305.3726,7.306492,12.41104,139.9427,108.5327,49.4662,59.0665,6.633445,30.54628,52.10275,33.78609,14.80969,3.506966,92.23657,12.18864,44.769,20.85303,7.336318,10.15186,6.427796,3.383921,1.324207,13.88675,1.229815,2.197928,3.923781,9.332525,31.39055,20.89765,0.0185403,5.744036,15.13508,.,0.1166228,9.89754,.,0.4787309,4.276429,1.080479,0.2362416,.,.,.,0.8442372,15.14921,2.775066,0.1200274,0.2112705,4.453536,0.33683,7.252483,.,0.7062196,120.2051,96.84727,33.45452,3.541776,17.57394,7.630329,8.946058,6.452456,.,19.24819,23.35786,15.57059,7.787272,.
Bhutan,573,1252.083,311.0713,171.7231,45.35874,4.599555,4.140942,0.0867676,0.2467128,.,.,0.1251328,1.269388,65.9057,5.673965,0.1259651,0.0121074,4.186579,1.349314,7.760913,5.552707,6.849578,0.4514079,5.3665,0.1050665,0.9266038,8.113027,2.254024,.,.,.,0.1574105,.,.,1.624536,.,0.1253814,.,.,3.951675,0.3165162,0.3165162,.,.,.,1.146521,19.17652,72.53147,72.32686,0.0919139,0.1127031,11.61074,50.83805,17.59937,17.78161,12.13565,3.321423,4.367871,1.992627,0.0457373,.,0.0664362,2.263071,791.3948,102.2223,9.369685,3.314977,2.373552,3.681156,9.665487,25.93414,3.96782,5.680488,2.526207,1.316678,1.245577,0.5920259,2.699481,7.124335,1.265244,1.005582,0.2596624,1.814843,6.727428,0.7337857,2.115243,0.5020974,0.150251,1.218878,1.646001,1.763077,2.815654,2.66721,1.960288,0.2262579,3.173094,0.8209775,1.601137,0.7509793,4.185505,4.815965,0.9480371,33.7221,4.92338,0.0355391,0.831364,2.39743,1.659046,5.041329,.,.,.,.,.,3.576384,1.456341,0.9894823,0.092298,0.0542853,.,0.3202751,.,0.0086042,.,.,.,.,.,.,29.60225,19.885,1.938932,6.321306,0.3361585,.,.,1.120851,.,333.8097,15.96781,20.71338,180.6679,105.6197,43.16614,62.45357,3.554479,7.286413,145.6736,113.3608,27.50008,4.812759,75.62437,13.11638,37.69941,15.85415,6.16944,9.133661,6.542166,2.828004,1.61588,9.570339,1.029167,1.762654,3.604911,4.397625,44.18907,35.11609,0.12878,12.36464,22.62267,.,0.914572,7.828213,.,0.3301918,2.026232,1.029255,0.5537568,.,.,.,0.4754978,11.83217,0.2143057,0.0310129,0.4039663,5.881949,0.2244401,5.076495,.,0.7510724,149.6174,129.2508,18.50359,1.305749,24.14303,4.79468,9.609295,4.473622,48.46598,17.95482,20.36663,16.29504,4.071592,9.64e-08
Bolivia (Plurinational State of),8340,1129.831,300.6444,98.59803,23.66238,3.844434,3.649092,0.0371698,0.1043511,.,.,0.0538214,3.817776,41.04157,2.235587,0.1832783,0.0216706,0.001649,2.028989,5.053474,2.133751,1.853812,0.0579791,1.21605,0.0529386,0.5268442,12.93963,0.3940562,.,9.917018,.,0.0003111,.,.,1.92551,0.1617419,0.016046,.,0.1549452,0.370004,0.1724072,0.1724072,.,.,.,0.1093592,1.733847,113.1625,113.0861,0.0729646,0.0033913,12.34233,52.5264,21.13408,20.56165,8.066383,2.764278,24.01514,21.60921,0.0451639,.,0.0214448,2.339321,721.4103,97.00407,2.357166,1.565811,0.2208965,0.5704586,0.8463573,8.468495,5.512963,3.270553,2.016755,0.2981306,0.5449445,0.4107232,2.112298,4.388614,2.291947,1.198207,1.09374,3.976654,13.98947,0.6358433,2.584086,6.765177,0.3198677,2.085597,1.217308,1.618448,8.906476,0.3016865,1.510251,0.3098856,3.525078,0.3632879,2.239373,0.9224173,2.862091,17.14775,2.012995,43.67622,5.157381,0.0387952,0.8625861,1.265003,2.990996,9.136125,.,.,.,.,.,6.899337,2.209148,1.517762,0.1292472,0.0622519,.,0.4998875,.,0.0276393,.,.,.,.,.,.,35.45419,26.85431,2.430122,4.805658,0.2790143,.,.,1.085095,.,302.0909,5.813609,13.10044,169.008,95.53479,40.21861,55.31618,4.164167,14.46986,58.76557,45.96116,4.193514,8.610898,93.41216,14.76413,41.61307,15.02996,1.931241,16.22736,8.424511,4.264548,1.516237,9.067692,0.5813511,6.329003,7.228527,8.047598,56.14183,51.26836,0.0270172,17.13194,34.10941,.,0.0877246,4.500489,.,0.2852484,0.6282539,2.050776,0.9072166,.,.,.,1.14356,15.59125,1.51368,0.0170586,0.7628656,7.070621,0.3081331,5.918889,.,0.2886766,107.7766,78.86865,15.57843,4.574543,10.96816,4.701006,12.46415,8.07502,0.4322122,22.07513,28.90795,18.472,9.792848,0.6431121
Bosnia and Herzegovina,3767,715.2421,24.00221,7.014852,4.299996,0.0265988,0.016,0.0019027,0.0060322,.,.,0.0026639,0.1757128,0.3329145,0.3172482,0.0385972,0.001022,0.2645846,0.0130444,0.4535047,0.4969476,0.1726513,0.0057575,0.1391151,0.0061281,0.0216505,0.3341515,.,.,.,.,0.0050995,.,.,.,0.3290519,.,.,.,.,.,.,.,.,.,.,0.4051265,9.955138,9.925282,0.0256779,0.0041778,0.174779,6.802794,4.137653,1.401129,0.5809054,0.683107,0.0546496,0.0116729,0.0033991,.,0.0051721,0.0344055,646.384,107.7168,1.982832,1.005625,0.1004671,0.87674,1.877758,8.908324,9.718669,5.969678,1.619233,2.0789,1.784007,0.4875386,5.797454,27.64972,1.215437,0.8746791,0.3407575,6.285994,1.760804,1.159949,2.105387,3.885843,0.1891842,1.511326,3.041648,3.059745,3.554157,4.122248,0.4977487,0.0701736,2.259693,0.5424223,1.325846,0.3914247,2.078813,9.014196,1.345648,21.39954,1.823421,0.0133538,0.0325429,0.6266539,1.15087,6.022321,.,.,.,.,.,5.862554,0.1589171,0.1385258,0.0021704,0.0018785,.,0.0163424,.,0.00085,.,.,.,.,.,.,29.61899,23.099,3.119581,2.016945,0.641249,.,.,0.7422254,.,399.4677,1.456043,5.753832,225.9973,123.2033,70.44313,52.76019,11.03724,32.01995,28.4275,25.49356,1.722445,1.211497,30.39097,4.225351,15.74518,2.78501,2.487805,7.276474,3.195888,0.545686,0.0984829,2.421863,0.3679885,1.638953,1.9688,3.378669,14.1955,11.79524,0.0100059,3.466893,8.318342,.,0.0627956,2.314012,.,0.023447,0.1086584,0.3735529,0.085933,.,.,.,0.2876198,5.32534,0.265026,0.0022492,0.2726494,2.990512,0.1166538,1.678249,.,0.1681157,44.85589,30.30964,16.7726,1.105395,2.802276,1.257793,0.8694212,1.224344,0.1646608,6.113153,14.54625,9.698728,3.578341,1.269178
